open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_base_vol,taker_quote_vol,ignore
2019-01-18 11:00:00,3594.97,3600.67,3590.0,3599.01,985.938077,2019-01-18 11:59:59.999,3545476.51056485,6802,525.44162700,1889650.25786534,0
2019-01-18 12:00:00,3599.08,3599.83,3576.68,3589.3,1316.517853,2019-01-18 12:59:59.999,4725467.80568812,8784,676.96153600,2430250.38798550,0
2019-01-18 13:00:00,3589.53,3595.9,3583.4,3587.05,760.464549,2019-01-18 13:59:59.999,2730390.36945255,6906,450.61657500,1617945.70779170,0
2019-01-18 14:00:00,3587.51,3593.56,3577.41,3590.63,1091.584195,2019-01-18 14:59:59.999,3915135.31923750,8151,625.71178400,2244385.47713630,0
2019-01-18 15:00:00,3591.91,3611.95,3590.0,3610.68,1601.614423,2019-01-18 15:59:59.999,5769774.01935510,9696,817.92459700,2946434.19793757,0
2019-01-18 16:00:00,3611.09,3612.07,3583.43,3590.75,1804.569351,2019-01-18 16:59:59.999,6479874.46799442,9810,1139.80621100,4092357.65403184,0
2019-01-18 17:00:00,3590.23,3597.61,3565.75,3577.44,1216.437877,2019-01-18 17:59:59.999,4362066.89146477,8768,598.51151900,2146790.63784693,0
2019-01-18 18:00:00,3577.44,3587.49,3575.23,3582.23,794.687627,2019-01-18 18:59:59.999,2846277.93099473,7193,484.29980300,1734581.78963765,0
2019-01-18 19:00:00,3582.56,3589.0,3566.1,3587.91,678.589643,2019-01-18 19:59:59.999,2428725.00945666,6830,355.72828300,1273297.03063589,0
2019-01-18 20:00:00,3588.0,3599.25,3585.98,3593.95,675.615327,2019-01-18 20:59:59.999,2427961.43860573,6893,372.94744600,1340196.19944370,0
2019-01-18 21:00:00,3593.89,3605.0,3590.16,3600.5,616.576351,2019-01-18 21:59:59.999,2218331.46125316,5445,371.59475300,1336962.89513042,0
2019-01-18 22:00:00,3600.65,3609.19,3596.65,3598.68,686.528596,2019-01-18 22:59:59.999,2472726.74889180,5395,272.43685200,981363.48769027,0
2019-01-18 23:00:00,3598.29,3605.92,3588.5,3594.87,528.155798,2019-01-18 23:59:59.999,1900536.12581990,8884,276.51439900,995104.58992089,0
2019-01-19 00:00:00,3594.87,3610.0,3594.23,3597.85,633.784846,2019-01-19 00:59:59.999,2282015.57198253,8298,368.34185600,1326296.66659185,0
2019-01-19 01:00:00,3598.19,3603.0,3596.12,3602.5,610.91317,2019-01-19 01:59:59.999,2198718.14714971,5540,381.53580900,1373232.29041597,0
2019-01-19 02:00:00,3602.52,3614.79,3600.72,3605.07,772.514552,2019-01-19 02:59:59.999,2787135.14670550,6301,438.57441200,1582536.83154891,0
2019-01-19 03:00:00,3604.26,3609.5,3602.95,3606.13,512.210852,2019-01-19 03:59:59.999,1847259.55218527,4658,263.54188200,950498.77454515,0
2019-01-19 04:00:00,3605.04,3608.73,3604.0,3606.9,347.668227,2019-01-19 04:59:59.999,1254011.08544499,3934,194.65058400,702116.28365259,0
2019-01-19 05:00:00,3606.66,3615.0,3602.0,3608.0,454.491742,2019-01-19 05:59:59.999,1640265.50026870,5046,246.47032800,889635.66325721,0
2019-01-19 06:00:00,3608.0,3610.89,3600.72,3602.11,458.984666,2019-01-19 06:59:59.999,1655387.49614997,4599,249.54122200,900092.81219575,0
2019-01-19 07:00:00,3602.11,3606.02,3600.72,3604.4,402.464988,2019-01-19 07:59:59.999,1450644.41393791,4234,228.87830500,824999.13623632,0
2019-01-19 08:00:00,3604.42,3614.98,3604.01,3613.2,625.458339,2019-01-19 08:59:59.999,2258812.49706690,5847,314.36182000,1135386.10047867,0
2019-01-19 09:00:00,3613.81,3616.4,3611.01,3614.53,514.531792,2019-01-19 09:59:59.999,1859399.43185669,5328,287.36589100,1038515.12603916,0
2019-01-19 10:00:00,3614.48,3720.0,3613.4,3698.1,6346.451492,2019-01-19 10:59:59.999,23441830.54023618,30592,3475.26521500,12836654.48697606,0
2019-01-19 11:00:00,3698.1,3702.5,3687.91,3695.38,1574.908223,2019-01-19 11:59:59.999,5820187.00701930,10349,864.49118400,3195108.27774463,0
2019-01-19 12:00:00,3695.78,3697.6,3689.07,3692.77,988.399126,2019-01-19 12:59:59.999,3650198.81188818,6843,512.32591700,1892031.94226740,0
2019-01-19 13:00:00,3692.63,3692.95,3681.84,3686.36,880.044841,2019-01-19 13:59:59.999,3244051.91184571,7038,439.90550700,1621660.31456273,0
2019-01-19 14:00:00,3686.34,3689.64,3681.94,3685.28,723.033374,2019-01-19 14:59:59.999,2665157.83082641,6236,338.83954700,1249150.67099379,0
2019-01-19 15:00:00,3685.28,3692.8,3684.45,3685.74,708.966261,2019-01-19 15:59:59.999,2615054.37870301,6922,329.56459200,1215630.94940197,0
2019-01-19 16:00:00,3685.64,3692.74,3684.5,3691.17,584.334454,2019-01-19 16:59:59.999,2156246.68791464,6694,279.30227100,1030622.88120201,0
2019-01-19 17:00:00,3691.81,3694.47,3688.68,3691.57,575.87141,2019-01-19 17:59:59.999,2125860.55290194,6834,291.88746700,1077556.62764389,0
2019-01-19 18:00:00,3691.6,3695.98,3662.2,3682.35,1689.437957,2019-01-19 18:59:59.999,6215495.51707557,11675,819.52693600,3015502.40209858,0
2019-01-19 19:00:00,3682.33,3689.76,3677.59,3686.53,873.034319,2019-01-19 19:59:59.999,3216537.51194391,7478,383.42235000,1412660.66752531,0
2019-01-19 20:00:00,3686.56,3688.0,3670.64,3683.4,677.120653,2019-01-19 20:59:59.999,2493396.63832446,6286,343.98451800,1266767.04256954,0
2019-01-19 21:00:00,3684.13,3689.23,3676.42,3681.71,405.180112,2019-01-19 21:59:59.999,1492138.99346118,4654,193.81610500,713800.70415648,0
2019-01-19 22:00:00,3682.47,3687.0,3673.42,3678.14,373.636007,2019-01-19 22:59:59.999,1375696.57028058,4635,181.97995400,670080.06308810,0
2019-01-19 23:00:00,3678.16,3679.39,3665.3,3665.3,438.13672,2019-01-19 23:59:59.999,1608684.10809068,5033,209.68449900,770003.59266018,0
2019-01-20 00:00:00,3665.75,3673.86,3655.0,3673.86,724.873105,2019-01-20 00:59:59.999,2656908.65430698,6681,371.59680600,1362276.81527110,0
2019-01-20 01:00:00,3673.81,3686.0,3673.72,3680.01,780.193444,2019-01-20 01:59:59.999,2872525.43002433,5887,437.98907800,1612712.77167539,0
2019-01-20 02:00:00,3680.0,3684.63,3676.39,3680.19,473.149312,2019-01-20 02:59:59.999,1741925.71992338,5071,251.45706400,925768.37819260,0
2019-01-20 03:00:00,3680.59,3686.0,3679.16,3680.72,405.491774,2019-01-20 03:59:59.999,1493021.57349927,4620,223.87527500,824337.96236879,0
2019-01-20 04:00:00,3681.31,3686.0,3679.02,3679.93,441.779542,2019-01-20 04:59:59.999,1626777.95484899,5117,261.97064800,964719.80963272,0
2019-01-20 05:00:00,3679.61,3681.25,3673.42,3673.87,369.52028,2019-01-20 05:59:59.999,1358929.65070595,4324,183.05805100,673212.53800129,0
2019-01-20 06:00:00,3673.87,3679.43,3668.3,3675.42,730.058125,2019-01-20 06:59:59.999,2682431.97473654,6032,395.18042300,1452066.71885510,0
2019-01-20 07:00:00,3675.42,3682.73,3671.82,3678.87,548.701174,2019-01-20 07:59:59.999,2018182.54161442,4744,294.72965800,1084058.15589088,0
2019-01-20 08:00:00,3678.2,3683.84,3674.76,3682.19,482.667619,2019-01-20 08:59:59.999,1775879.25727468,5353,242.15858300,890960.80780534,0
2019-01-20 09:00:00,3682.26,3693.73,3672.8,3682.07,812.428652,2019-01-20 09:59:59.999,2993061.00093558,6643,380.67487700,1402586.34568036,0
2019-01-20 10:00:00,3681.24,3683.03,3674.01,3680.0,806.547695,2019-01-20 10:59:59.999,2967328.91934833,5803,495.47052100,1822668.29728767,0
2019-01-20 11:00:00,3679.98,3682.47,3572.0,3580.0,5165.152967,2019-01-20 11:59:59.999,18628796.81217881,27062,2351.79845900,8478389.54732161,0
2019-01-20 12:00:00,3580.0,3589.66,3475.0,3516.01,6069.771977,2019-01-20 12:59:59.999,21358732.59773517,31444,2854.01608900,10043272.56290542,0
2019-01-20 13:00:00,3515.99,3535.46,3510.12,3526.38,2267.514123,2019-01-20 13:59:59.999,7977995.78349130,13096,1306.02962200,4594741.31883877,0
2019-01-20 14:00:00,3526.31,3539.0,3522.51,3529.38,1165.820449,2019-01-20 14:59:59.999,4115995.48145878,8671,551.47114500,1946974.52637112,0
2019-01-20 15:00:00,3529.39,3532.84,3508.0,3524.63,971.388219,2019-01-20 15:59:59.999,3423863.33593125,8086,456.16689300,1608059.54840143,0
2019-01-20 16:00:00,3524.57,3537.6,3511.2,3527.63,968.19939,2019-01-20 16:59:59.999,3416058.19397174,8749,424.74288000,1498656.97103376,0
2019-01-20 17:00:00,3527.64,3529.5,3513.99,3524.11,826.244554,2019-01-20 17:59:59.999,2910973.90514423,6878,329.91163000,1162279.70367254,0
2019-01-20 18:00:00,3523.96,3529.68,3516.89,3523.0,487.312178,2019-01-20 18:59:59.999,1717014.26049558,6675,265.05631000,933927.58921857,0
2019-01-20 19:00:00,3523.02,3525.08,3513.44,3518.0,568.79021,2019-01-20 19:59:59.999,2001485.60413598,6261,313.75061200,1104126.69564985,0
2019-01-20 20:00:00,3517.99,3544.51,3510.28,3534.0,993.747954,2019-01-20 20:59:59.999,3503923.37712352,8448,506.70447600,1786651.76641041,0
2019-01-20 21:00:00,3533.58,3547.09,3530.68,3541.05,753.491656,2019-01-20 21:59:59.999,2666969.72140406,7632,412.14002800,1458754.59773196,0
2019-01-20 22:00:00,3541.39,3554.29,3538.29,3546.2,513.941439,2019-01-20 22:59:59.999,1822547.97843246,5848,272.04121000,964712.02125135,0
2019-01-20 23:00:00,3546.2,3547.77,3524.0,3539.28,575.15276,2019-01-20 23:59:59.999,2035910.22509321,5816,293.12104300,1037615.18861225,0
2019-01-21 00:00:00,3539.26,3549.07,3537.94,3539.0,700.116019,2019-01-21 00:59:59.999,2480964.85587654,6394,332.35652100,1177859.43623759,0
2019-01-21 01:00:00,3539.0,3544.77,3531.9,3539.61,499.241032,2019-01-21 01:59:59.999,1766363.94114345,5547,270.16688000,955954.27158659,0
2019-01-21 02:00:00,3537.19,3547.0,3535.01,3535.81,689.470484,2019-01-21 02:59:59.999,2440221.83063878,5426,416.97054600,1475858.42575333,0
2019-01-21 03:00:00,3535.81,3536.68,3520.0,3530.95,773.444269,2019-01-21 03:59:59.999,2729676.77324701,5616,391.62997500,1382257.84908122,0
2019-01-21 04:00:00,3530.85,3534.94,3501.0,3523.86,1064.101921,2019-01-21 04:59:59.999,3746663.27437648,8285,538.13684200,1895453.76463140,0
2019-01-21 05:00:00,3523.01,3527.29,3516.0,3525.88,626.945857,2019-01-21 05:59:59.999,2207606.57113288,5567,308.56983200,1086508.16685020,0
2019-01-21 06:00:00,3525.65,3537.0,3520.0,3527.0,728.337501,2019-01-21 06:59:59.999,2569146.15081976,6404,433.25338900,1528304.11995515,0
2019-01-21 07:00:00,3527.0,3530.0,3511.47,3526.83,714.063511,2019-01-21 07:59:59.999,2515753.18980116,6287,393.09021700,1384977.94990694,0
2019-01-21 08:00:00,3526.82,3527.98,3516.35,3523.65,564.853495,2019-01-21 08:59:59.999,1990108.33998140,5400,312.70056100,1101808.90788062,0
2019-01-21 09:00:00,3524.28,3539.04,3520.21,3525.29,771.688189,2019-01-21 09:59:59.999,2722019.69395731,6710,408.18116000,1439722.89125153,0
2019-01-21 10:00:00,3524.61,3547.26,3522.9,3532.01,1117.19679,2019-01-21 10:59:59.999,3945056.15682871,8747,563.03643500,1988095.66497725,0
2019-01-21 11:00:00,3532.0,3550.0,3527.19,3545.05,1094.194544,2019-01-21 11:59:59.999,3871890.72860657,8525,556.52435700,1969612.83662366,0
2019-01-21 12:00:00,3545.07,3546.98,3534.03,3538.95,708.57123,2019-01-21 12:59:59.999,2507721.76207473,6041,361.85950700,1280657.47315378,0
2019-01-21 13:00:00,3538.5,3559.51,3530.0,3536.41,1169.800011,2019-01-21 13:59:59.999,4144098.19315527,7871,651.81171900,2309026.73192667,0
2019-01-21 14:00:00,3536.29,3539.95,3525.1,3526.14,845.897427,2019-01-21 14:59:59.999,2987947.37553823,7513,438.80755000,1549988.45743323,0
2019-01-21 15:00:00,3526.84,3535.72,3518.32,3528.17,1032.248576,2019-01-21 15:59:59.999,3639547.63850571,8089,585.01627900,2062577.65882495,0
2019-01-21 16:00:00,3528.16,3540.81,3527.31,3536.75,767.711438,2019-01-21 16:59:59.999,2713033.11454403,7017,450.24327600,1591220.59047354,0
2019-01-21 17:00:00,3536.75,3539.48,3530.0,3533.76,647.951469,2019-01-21 17:59:59.999,2290566.50093258,6097,333.85288400,1180302.03650948,0
2019-01-21 18:00:00,3533.71,3535.35,3520.9,3534.98,749.491602,2019-01-21 18:59:59.999,2644968.37599483,5457,390.04928800,1376667.07489003,0
